doc_id,surface,tam,comp,subjtype,head_lemma,pattern,subject_text,instance_atp,instance_dpb,instance_hr
USARG_0007,being produced,prog-be,Ø,DEF_NP,produce,"prog-be,Ø",,0.4882736760785264,0.9689772176442074,5.259991029008325
USARG_0007,it is used,pres-be,Ø,PRON,use,"pres-be,Ø",it,0.05903518338988528,0.10024842462433349,7.18139306478936
USARG_0096,people can be informed With this invention,modal-be,pp_with_NP,PL_NP,inform,"modal-be,pp_with_NP",people,0.35862486837046814,0.2875424139602521,4.459431618637295
USARG_0096,it can be seen,modal-be,Ø,PRON,see,"modal-be,Ø",it,0.37516636510271284,0.3358182760292176,6.864314256313429
USARG_0096,it will be resolved,modal-be,Ø,PRON,resolve,"modal-be,Ø",it,0.45202131771608134,0.887542413960252,6.864314256313429
USARG_0109,information is communicated at which,pres-be,pp_at_NP,DEF_NP,communic,"pres-be,pp_at_NP",information,0.4576419184574783,0.9127484246243335,3.169925001442312
USARG_0109,news and information can be displayed Through the television,modal-be,pp_through_NP,DEF_NP,display,"modal-be,pp_through_NP",news and information,0.5083284407541745,0.887542413960252,2.807354922057604
USARG_0109,can be used like all inventions,modal-be,pp_like_NP,DEF_NP,use,"modal-be,pp_like_NP",,0.36509846881424773,0.2781674139602521,0.0
USARG_0109,that is watched by the average person,pres-be,by_NP,REL,watch,"pres-be,by_NP",that,0.4576419184574783,0.9127484246243335,6.097605888347559
USARG_0109,what is being portrayed,prog-be,Ø,PRON,portray,"prog-be,Ø",what,0.0877805717132547,0.21897721764420747,5.259991029008325
USARG_0109,it is used,pres-be,Ø,PRON,use,"pres-be,Ø",it,0.05903518338988528,0.10024842462433349,7.18139306478936
USARG_0157,steps for gun control must be taken,modal-be,Ø,PL_NP,take,"modal-be,Ø",steps for gun control,0.31521627134472296,0.29494982136765946,6.864314256313429
USARG_0157,guns are being misused,prog-be,Ø,PL_NP,misuse,"prog-be,Ø",guns,0.23261331315524011,0.635643884310874,5.259991029008325
USARG_0157,guns are being misused,prog-be,Ø,PL_NP,misuse,"prog-be,Ø",guns,0.23261331315524011,0.635643884310874,5.259991029008325
USARG_0157,"Toby R. Sincino , the 15 - year - old who shot two teachers at Blackville - Hilda High School before killing himself was buried",past-be,Ø,PROPN,bury,"past-be,Ø","Toby R. Sincino , the 15 - year - old who shot two teachers at Blackville - Hilda High School before killing himself",0.47840988655336697,0.9520116335433835,6.5035041626371415
USARG_0157,one of his victims was released from the hospital,past-be,pp_from_NP,DEF_NP,release,"past-be,pp_from_NP",one of his victims,0.1804504081043102,0.35201163354338344,3.1219280948873624
USARG_0157,citizens ' concerns are taken into consideration,pres-be,pp_into_NP,PL_NP,take,"pres-be,pp_into_NP",citizens ' concerns,0.01697376935874888,0.0313728658372381,3.0
USARG_0157,"guns are being used In my hometown , Orangeburg , South Carolina",prog-be,pp_in_NP,PL_NP,use,"prog-be,pp_in_NP",guns,0.09935994780946536,0.07835221764420747,2.0
USARG_0157,"a 54 - year - old Calhoun - Orangeburg Vocational Educational Center administrator and business owner , Franklin D. Glover was found behind the counter of his convenience store",past-be,pp_behind_NP,INDEF_NP,find,"past-be,pp_behind_NP","a 54 - year - old Calhoun - Orangeburg Vocational Educational Center administrator and business owner , Franklin D. Glover",0.010046661476617851,0.01867830021005009,0.0
USARG_0157,this nice man 's life was taken for nothing,past-be,pp_for_NP,DEF_NP,take,"past-be,pp_for_NP",this nice man 's life,0.07795273791395943,0.1371968187285686,3.459431618637298
USARG_0157,He was taken to the hospital,past-be,pp_to_NP,PRON,take,"past-be,pp_to_NP",He,0.07795273791395943,0.1371968187285686,3.773557262275185
USARG_0157,words were exchanged,past-be,Ø,PL_NP,exchange,"past-be,Ø",words,0.4841794374634898,0.9621909840038778,6.5035041626371415
USARG_0157,no one but the policemen and people in the military would be allowed to carry guns,modal-be,to_VP,DEF_NP,allow,"modal-be,to_VP",no one but the policemen and people in the military,0.31633996603967796,0.3875424139602521,5.058813890331199
USARG_0157,the right of the citizens to keep and bear arms is guaranteed by the Constitution,pres-be,by_NP,DEF_NP,guar,"pres-be,by_NP",the right of the citizens to keep and bear arms,0.4576419184574783,0.9127484246243335,6.097605888347559
USARG_0157,has been interpreted especially for the wrong reasons,perf-be,pp_for_NP,DEF_NP,interpret,"perf-be,pp_for_NP",,0.46912397458997307,0.46461463887542415,3.1219280948873624
USARG_0157,a congressional passage of the Brady Bill was propelled in 1993,past-be,pp_in_NP,DEF_NP,propel,"past-be,pp_in_NP",a congressional passage of the Brady Bill,0.47840988655336697,0.9520116335433835,5.087462841250338
USARG_0157,obtaining guns should be made,modal-be,Ø,DEF_NP,make,"modal-be,Ø",obtaining guns,0.32171631378410925,0.15539955681739492,6.864314256313429
USARG_0035,executions should be televised specifically in the case of KQED,modal-be,pp_in_NP,PL_NP,televise,"modal-be,pp_in_NP",executions,0.3754808586981352,0.3875424139602521,5.523856189774727
USARG_0035,"The argument that executions should be televised , specifically in the case of KQED is established as an issue of consequence",pres-be,pp_as_NP,DEF_NP,establ,"pres-be,pp_as_NP","The argument that executions should be televised , specifically in the case of KQED",0.03449969134651636,0.06659457847048735,4.9837880587523955
USARG_0035,the rights of their station to present information is being hindered by not allowing the television station KQED to televise an execution publicly,prog-be,by_NP,PL_NP,hinder,"prog-be,by_NP",the rights of their station to present information,0.27546234582862067,0.9689772176442074,2.94770277922009
USARG_0035,their First Amendment right is being infringed,prog-be,Ø,DEF_NP,infringe,"prog-be,Ø",their First Amendment right,0.27546234582862067,0.9689772176442074,5.259991029008325
USARG_0035,their whole case is being based what on,prog-be,pp_on_NP,DEF_NP,base,"prog-be,pp_on_NP",their whole case,0.04758370483800682,0.05988630855329838,2.321928094887362
USARG_0035,they are being prevented from doing their job ef fectively,prog-be,pp_from_NP,PRON,prevent,"prog-be,pp_from_NP",they,0.14732685482190677,0.3023105509775408,1.584962500721156
USARG_0035,only one aspect is being considered,prog-be,Ø,DEF_NP,consider,"prog-be,Ø",only one aspect,0.03649854019024124,0.015488845551184207,5.259991029008325
USARG_0035,A specific instance that yields what could happen if the executions were to be televised was presented by the opponents to this idea,past-be,by_NP,DEF_NP,present,"past-be,by_NP",A specific instance that yields what could happen if the executions were to be televised,0.16659199851153317,0.31564799717974706,5.087462841250338
USARG_0035,their argument is defined,pres-be,Ø,DEF_NP,define,"pres-be,Ø",their argument,0.12509156029514729,0.2460817579576668,7.18139306478936
USARG_0035,"One point is made by pat Clark , director of Death Penalty Focus , a California anti death penalty group",pres-be,by_NP,DEF_NP,make,"pres-be,by_NP",One point,0.032127661211519665,0.05560556748147634,6.097605888347559
USARG_0035,executions are televised,pres-be,Ø,PL_NP,televise,"pres-be,Ø",executions,0.21140826871481463,0.420261754726127,7.18139306478936
USARG_0035,the argument could be taken by the reader,modal-be,by_NP,DEF_NP,take,"modal-be,by_NP",the argument,0.31274631630769956,0.29494982136765946,5.131556065016094
USARG_0127,too much emphasis has been put Over the years,perf-be,pp_over_NP,DEF_NP,put,"perf-be,pp_over_NP",too much emphasis,0.37274805146260287,0.08226169769895356,1.0
USARG_0127,It was thought,past-be,Ø,PRON,think,"past-be,Ø",It,0.1513193006164407,0.28534496687671673,6.5035041626371415
USARG_0127,women have been stereotyped to be <,perf-be,to_VP,PL_NP,stereotype,"perf-be,to_VP",women,0.4695042795768896,0.46461463887542415,3.584962500721156
USARG_0127,Each set of qualities or characteristics was thought to be possessed only by the specific identified gender,past-be,to_VP,DEF_NP,think,"past-be,to_VP",Each set of qualities or characteristics,0.1513193006164407,0.28534496687671673,3.875
USARG_0127,Each set of qualities or characteristics was thought to be possessed only by the specific identified gender,past-be,to_VP,DEF_NP,think,"past-be,to_VP",Each set of qualities or characteristics,0.1513193006164407,0.28534496687671673,3.875
USARG_0127,some women are thought to possess male gender qualities,pres-be,to_VP,PL_NP,think,"pres-be,to_VP",some women,0.08823595495685305,0.17026175472612698,5.481727678869736
USARG_0127,some women are thought to possess male gender qualities,pres-be,to_VP,PL_NP,think,"pres-be,to_VP",some women,0.08823595495685305,0.17026175472612698,5.481727678869736
USARG_0127,masculine and feminine traits are looked at,pres-be,pp_at_NP,PL_NP,look,"pres-be,pp_at_NP",masculine and feminine traits,0.032902404059364065,0.06311889758326984,3.169925001442312
USARG_0127,women were taught,past-be,Ø,PL_NP,teach,"past-be,Ø",women,0.04426917118314569,0.07983804282740725,6.5035041626371415
USARG_0127,These women had been taught,perf-be,Ø,PL_NP,teach,"perf-be,Ø",These women,0.2675163259813849,0.023438168287188844,5.114369445886754
USARG_0127,they were fulfilled,past-be,Ø,PRON,fulfil,"past-be,Ø",they,0.4841794374634898,0.9621909840038778,6.5035041626371415
USARG_0127,These women were led to believe that if they were not happy fulfilling this role that something must be wrong with them,past-be,to_VP,PL_NP,lead,"past-be,to_VP",These women,0.2340582547199125,0.46219098400387787,3.875
USARG_0127,they were affected by their unhappiness and also by their feelings of a lack of self - fulfillment,past-be,by_NP,PRON,affect,"past-be,by_NP",they,0.024513093950806017,0.04552431733721118,5.087462841250338
USARG_0127,Men were looked to be the aggressor of the two genders,past-be,to_VP,PL_NP,look,"past-be,to_VP",Men,0.05723776143068435,0.10504812686102069,3.875
USARG_0127,they were considered,past-be,Ø,PRON,consider,"past-be,Ø",they,0.02038373957373157,0.031958425864342964,6.5035041626371415
USARG_0127,these traits were abolished,past-be,Ø,PL_NP,abolish,"past-be,Ø",these traits,0.06690685707893657,0.1288576506705445,6.5035041626371415
USARG_0127,men would be relieved of this pressure,modal-be,pp_of_NP,PL_NP,relieve,"modal-be,pp_of_NP",men,0.43304835021404736,0.887542413960252,2.321928094887362
USARG_0127,the psychological burden would be lifted,modal-be,Ø,DEF_NP,lift,"modal-be,Ø",the psychological burden,0.43304835021404736,0.887542413960252,6.864314256313429
USARG_0127,who are faced with the task of being a single parent,pres-be,pp_with_NP,REL,face,"pres-be,pp_with_NP",who,0.14669507635751794,0.2838981183624906,4.297079327540665
USARG_0127,"Women , who are faced with the task of being a single parent are forced to be strong , courageous , dependent , and self - reliant",pres-be,to_VP,PL_NP,force,"pres-be,to_VP","Women , who are faced with the task of being a single parent",0.13604721289512078,0.2535950880594603,5.481727678869736
USARG_0127,these women are forced to emanate these qualities,pres-be,to_VP,PL_NP,force,"pres-be,to_VP",these women,0.13604721289512078,0.2535950880594603,5.481727678869736
USARG_0127,who are faced with the task of being a single parent,pres-be,pp_with_NP,REL,face,"pres-be,pp_with_NP",who,0.14669507635751794,0.2838981183624906,4.297079327540665
USARG_0127,"men , who are faced with the task of being a single parent are forced to be sensitive and loving",pres-be,to_VP,PL_NP,force,"pres-be,to_VP","men , who are faced with the task of being a single parent",0.13604721289512078,0.2535950880594603,5.481727678869736
USARG_0127,a single father would be forced to radiate these qualities,modal-be,pp_in_NP,INDEF_NP,force,"modal-be,pp_in_NP",a single father,0.2358932544100347,0.0958757472935854,5.523856189774727
USARG_0127,women in the work place and single - parent women have been compelled to be aggressive and competitive on order to succeed,perf-be,to_VP,PL_NP,compel,"perf-be,to_VP",women in the work place and single - parent women,0.42618587551488835,0.29794797220875746,3.584962500721156
USARG_0127,should be eliminated,modal-be,Ø,DEF_NP,elim,"modal-be,Ø",,0.3763160794178771,0.3875424139602521,6.864314256313429
USARG_0045,their effectiveness can be increased by improving the faults,modal-be,by_NP,DEF_NP,increase,"modal-be,by_NP",their effectiveness,0.3832678493823859,0.3875424139602521,5.131556065016094
USARG_0045,they are accepted,pres-be,Ø,PRON,accept,"pres-be,Ø",they,0.2190726168253215,0.420261754726127,7.18139306478936
USARG_0045,students are required to write an essay about the honor code on their application for admission,pres-be,to_VP,PL_NP,require,"pres-be,to_VP",students,0.13026616985425163,0.2535950880594603,5.481727678869736
USARG_0045,who are accepted,pres-be,Ø,REL,accept,"pres-be,Ø",who,0.2190726168253215,0.420261754726127,7.18139306478936
USARG_0045,honor codes are weakened,pres-be,Ø,PL_NP,weak,"pres-be,Ø",honor codes,0.16256447732298848,0.320261754726127,7.18139306478936
USARG_0045,cheating will be diminished By making the penalties more severe and consistent,modal-be,by_NP,DEF_NP,diminish,"modal-be,by_NP",cheating,0.4515431159844217,0.887542413960252,5.131556065016094
USARG_0045,cheating was reduced by fifty percent or better,past-be,by_NP,DEF_NP,reduce,"past-be,by_NP",cheating,0.061137306168813674,0.11867830021005008,5.087462841250338
USARG_0045,"students are allowed to remove the "" X "" by taking a class that discusses ethics , time management , and research skills",pres-be,pp_at_NP,PL_NP,allow,"pres-be,pp_at_NP",students,0.04901283333849004,0.08692842139279365,3.169925001442312
USARG_0045,the range of punishments are focused on the severe side,pres-be,pp_on_NP,DEF_NP,focus,"pres-be,pp_on_NP",the range of punishments,0.12795375263790398,0.2535950880594603,4.39231742277876
USARG_0045,the possibility of the ignorant cheater is eliminated By making sure students understand what constitutes academic fraud,pres-be,by_NP,DEF_NP,elim,"pres-be,by_NP",the possibility of the ignorant cheater,0.04036933807292507,0.07941509129100015,6.097605888347559
USARG_0045,Many case studies and trial solutions are being studied,prog-be,Ø,PL_NP,study,"prog-be,Ø",Many case studies and trial solutions,0.23261331315524011,0.635643884310874,5.259991029008325
USARG_0045,"ineffective solutions are introduced such as involving the judiciary or "" corporal punishments """,pres-be,pp_as_NP,PL_NP,introduce,"pres-be,pp_as_NP",ineffective solutions,0.12795375263790398,0.2535950880594603,4.9837880587523955
USARG_0045,the claim is weakened,pres-be,Ø,DEF_NP,weak,"pres-be,Ø",the claim,0.15854607637205795,0.3127484246243335,7.18139306478936
USARG_0045,that have been pressed in a court of law,perf-be,pp_in_NP,REL,press,"perf-be,pp_in_NP",that,0.5929737249251323,0.9646146388754241,3.6901165175936654
USARG_0070,Most money is attained in honest ways,pres-be,pp_in_NP,DEF_NP,attain,"pres-be,pp_in_NP",Most money,0.4589096246027899,0.9127484246243335,6.026438844826318
USARG_0070,money is accumulated by these means,pres-be,by_NP,DEF_NP,accumul,"pres-be,by_NP",money,0.4576419184574783,0.9127484246243335,6.097605888347559
USARG_0070,can be associated with evil,modal-be,pp_with_NP,DEF_NP,associ,"modal-be,pp_with_NP",,0.2996921505618979,0.05420908062691872,4.459431618637295
USARG_0070,many times these worth - while causes are being used to satisfy an individual 's greed,prog-be,to_VP,PL_NP,use,"prog-be,to_VP",many times these worth - while causes,0.09935994780946536,0.07835221764420747,2.721928094887362
USARG_0070,many times these worth - while causes are being used to satisfy an individual 's greed,prog-be,to_VP,PL_NP,use,"prog-be,to_VP",many times these worth - while causes,0.09935994780946536,0.07835221764420747,2.721928094887362
USARG_0112,I 'd be lost that without,modal-be,pp_without_NP,PRON,lose,"modal-be,pp_without_NP",I,0.37509066319793494,0.6018281282459663,2.0
USARG_0112,""" soft lenses "" were introduced to the public",past-be,pp_to_NP,PL_NP,introduce,"past-be,pp_to_NP",""" soft lenses """,0.15060373864300186,0.2955243173372112,3.773557262275185
USARG_0112,my glasses would be placed in my desk drawer,modal-be,pp_in_NP,PL_NP,place,"modal-be,pp_in_NP",my glasses,0.27370154908030225,0.24468527110310923,5.523856189774727
USARG_0112,another type of lenses were made,past-be,Ø,DEF_NP,make,"past-be,Ø",another type of lenses,0.059245155797506735,0.08719098400387784,6.5035041626371415
USARG_0162,they could be avoided through education,modal-be,pp_through_NP,PRON,avoid,"modal-be,pp_through_NP",they,0.40845592291106025,0.6875424139602521,2.807354922057604
USARG_0162,swimming should be added to the cericulum of P.E.,modal-be,pp_to_NP,DEF_NP,add,"modal-be,pp_to_NP",swimming,0.3754808586981352,0.3875424139602521,3.584962500721156
USARG_0162,The topic of mandatory swim requirements is heard in the education community,pres-be,pp_in_NP,DEF_NP,hear,"pres-be,pp_in_NP",The topic of mandatory swim requirements,0.12406621963699034,0.2460817579576668,6.026438844826318
USARG_0162,it could be provided,modal-be,Ø,PRON,provide,"modal-be,Ø",it,0.2424326465714238,0.03039955681739491,6.864314256313429
USARG_0162,the student wuold have been exposed to swimming,perf-be,pp_to_NP,DEF_NP,expose,"perf-be,pp_to_NP",the student,0.43668013845853676,0.21461463887542415,2.321928094887362
USARG_0162,the lessons were being held,prog-be,Ø,PL_NP,hold,"prog-be,Ø",the lessons,0.09286240437438632,0.3689772176442075,5.259991029008325
USARG_0162,these senseless deaths could be stopped,modal-be,Ø,PL_NP,stop,"modal-be,Ø",these senseless deaths,0.45756011081952963,0.887542413960252,6.864314256313429
USARG_0162,that could be remidied,modal-be,Ø,REL,remidie,"modal-be,Ø",that,0.45708190908787,0.887542413960252,6.864314256313429
USARG_0091,millions of people were left For centuries before,past-be,pp_for_NP,PL_NP,leave,"past-be,pp_for_NP",millions of people,0.04426917118314569,0.07983804282740725,3.459431618637298
USARG_0091,many people have been rescued with increasing medical & technological advances starting at the middle of the century,perf-be,pp_with_NP,PL_NP,rescue,"perf-be,pp_with_NP",many people,0.5929737249251323,0.9646146388754241,2.321928094887362
USARG_0091,The vaccine was utilized for our parents and the decade after that - The Baby Boom,past-be,pp_for_NP,DEF_NP,utilize,"past-be,pp_for_NP",The vaccine,0.14483418773287896,0.28534496687671673,3.459431618637298
USARG_0091,being mamed,prog-be,Ø,DEF_NP,mame,"prog-be,Ø",,0.4882736760785264,0.9689772176442074,5.259991029008325
USARG_0032,Marquette life was referred to,past-be,pp_to_NP,DEF_NP,refer,"past-be,pp_to_NP",Marquette life,0.1804504081043102,0.35201163354338344,3.773557262275185
USARG_0032,Even Harvard is known for its rowing team,pres-be,pp_for_NP,PROPN,know,"pres-be,pp_for_NP",Even Harvard,0.19390140074822576,0.37428688616279504,4.6808134280893965
USARG_0032,most are manufactured in Italy,pres-be,pp_in_NP,DEF_NP,manuf,"pres-be,pp_in_NP",most,0.46152945145839197,0.920261754726127,6.026438844826318
USARG_0032,only a few of them are sponsored,pres-be,Ø,DEF_NP,sponsor,"pres-be,Ø",only a few of them,0.46152945145839197,0.920261754726127,7.18139306478936
USARG_0032,it was built,past-be,Ø,PRON,build,"past-be,Ø",it,0.47840988655336697,0.9520116335433835,6.5035041626371415
USARG_0032,A better university is defined by the students that they turn out not the number that attend,pres-be,by_NP,INDEF_NP,define,"pres-be,by_NP",A better university,0.12509156029514729,0.2460817579576668,6.097605888347559
USARG_0150,should be pulled from the airwaves,modal-be,pp_from_NP,DEF_NP,pull,"modal-be,pp_from_NP",,0.5005414500699238,0.887542413960252,3.0
USARG_0150,should be downplayed,modal-be,Ø,DEF_NP,downplay,"modal-be,Ø",,0.5005414500699238,0.887542413960252,6.864314256313429
USARG_0150,People are invited to write or call in to the shows to discuss their personal lives with millions of viewers,pres-be,to_VP,PL_NP,invite,"pres-be,to_VP",People,0.46152945145839197,0.920261754726127,5.481727678869736
USARG_0150,these shows are overshadowed,pres-be,Ø,PL_NP,oversh,"pres-be,Ø",these shows,0.46152945145839197,0.920261754726127,7.18139306478936
USARG_0042,an article is directed Who to,pres-be,pp_to_NP,INDEF_NP,direct,"pres-be,pp_to_NP",an article,0.15854607637205795,0.3127484246243335,3.169925001442312
USARG_0042,which is geared toward mostly researchers,pres-be,pp_towards_NP,REL,gear,"pres-be,pp_towards_NP",which,0.4576419184574783,0.9127484246243335,0.0
USARG_0042,which are brought by the differences in audience of the two articles,pres-be,by_NP,REL,bring,"pres-be,by_NP",which,0.03851809229744688,0.07410790857228085,6.097605888347559
USARG_0042,must be looked at,modal-be,pp_at_NP,DEF_NP,look,"modal-be,pp_at_NP",,0.31860099895173943,0.3161138425316806,2.584962500721156
USARG_0042,"the majority of those surveyed , 56 % or men and 34 % of women were classified as binge drinkers",past-be,pp_as_NP,DEF_NP,classify,"past-be,pp_as_NP","the majority of those surveyed , 56 % or men and 34 % of women",0.15060373864300186,0.2955243173372112,3.169925001442312
USARG_0042,an article is written,pres-be,Ø,INDEF_NP,write,"pres-be,Ø",an article,0.10116085374204617,0.19846271033861917,7.18139306478936
USARG_0042,is read by researchers or those in the medical field,pres-be,by_NP,DEF_NP,read,"pres-be,by_NP",,0.207520735713901,0.4127484246243335,6.097605888347559
USARG_0042,People are drawn to look at the dark side of issues,pres-be,pp_for_NP,PL_NP,draw,"pres-be,pp_for_NP",People,0.16256447732298848,0.320261754726127,4.6808134280893965
USARG_0042,Presumptions are made,pres-be,Ø,PL_NP,make,"pres-be,Ø",Presumptions,0.026482941595074305,0.04526175472612699,7.18139306478936
USARG_0042,"Statistics on the percentage of college students who : drank on ten or more occasions in the past thirty days , usually binge when they drink , drink to get drunk , and were drunk three or more times in the past month are given",pres-be,Ø,DEF_NP,give,"pres-be,Ø","Statistics on the percentage of college students who : drank on ten or more occasions in the past thirty days , usually binge when they drink , drink to get drunk , and were drunk three or more times in the past month",0.12925936348487682,0.24026175472612699,7.18139306478936
USARG_0042,this more scientific approach is utilized,pres-be,Ø,DEF_NP,utilize,"pres-be,Ø",this more scientific approach,0.12406621963699034,0.2460817579576668,7.18139306478936
USARG_0042,the study was conducted,past-be,Ø,DEF_NP,conduct,"past-be,Ø",the study,0.31402610692479815,0.6186783002100501,6.5035041626371415
USARG_0042,This kind of thoroughness is expected by the audience,pres-be,by_NP,DEF_NP,expect,"pres-be,by_NP",This kind of thoroughness,0.0018846364762506295,0.003657515533424402,6.097605888347559
USARG_0042,It can be seen from the beginning of the article,modal-be,pp_from_NP,PRON,see,"modal-be,pp_from_NP",It,0.37516636510271284,0.3358182760292176,3.0
USARG_0042,"a story of how some students chipped in for three kegs of beer , and resold it on a five dollar all you can drink basis is told in the first paragraph",pres-be,pp_in_NP,INDEF_NP,tell,"pres-be,pp_in_NP","a story of how some students chipped in for three kegs of beer , and resold it on a five dollar all you can drink basis",0.028343393424585858,0.05560556748147634,6.026438844826318
USARG_0042,it can be looked at,modal-be,pp_at_NP,PRON,look,"modal-be,pp_at_NP",it,0.36737757558102047,0.3161138425316806,2.584962500721156
USARG_0120,"A machine gun can be used to keep civil peace , enforce Marshall Law",modal-be,to_VP,INDEF_NP,use,"modal-be,to_VP",A machine gun,0.36509846881424773,0.2781674139602521,5.058813890331199
USARG_0120,The radio can be used to communicate ideas,modal-be,to_VP,DEF_NP,use,"modal-be,to_VP",The radio,0.36509846881424773,0.2781674139602521,5.058813890331199
USARG_0027,that has been used to protect the rights of American school children in all faiths,perf-be,to_VP,REL,use,"perf-be,to_VP",that,0.3651567285840235,0.04273963887542414,3.584962500721156
USARG_0027,should have been followed with a strong claim,modal-be,pp_with_NP,DEF_NP,follow,"modal-be,pp_with_NP",,0.32867147695254123,0.46461463887542415,4.459431618637295
USARG_0027,the First Amendment is misunderstood,pres-be,Ø,PROPN,misunderst,"pres-be,Ø",the First Amendment,0.4576419184574783,0.9127484246243335,7.18139306478936
USARG_0027,the reader is lead By leaving out his opposition,pres-be,by_NP,DEF_NP,lead,"pres-be,by_NP",the reader,0.207520735713901,0.4127484246243335,6.097605888347559
USARG_0027,prayer should be allowed in public schools,modal-be,pp_in_NP,DEF_NP,allow,"modal-be,pp_in_NP",prayer,0.3838330658955544,0.3875424139602521,5.523856189774727
USARG_0027,praying has should be allowed in public schools,modal-be,pp_in_NP,DEF_NP,allow,"modal-be,pp_in_NP",praying,0.25056894036420146,0.3875424139602521,5.523856189774727
USARG_0027,the reader might be turned By reading this statement alone,modal-be,by_NP,DEF_NP,turn,"modal-be,by_NP",the reader,0.3655769099514712,0.5542090806269186,5.131556065016094
USARG_0027,praying in the public schools is prohibited for reasons mentioned by Shriver and by the basic confinements of the First Amendment,pres-be,pp_for_NP,DEF_NP,prohibit,"pres-be,pp_for_NP",praying in the public schools,0.20866725911563525,0.4127484246243335,4.6808134280893965
USARG_0027,Everything that he claims is supported by numerous pieces of supporting evidence,pres-be,by_NP,PRON,support,"pres-be,by_NP",Everything that he claims,0.18925837384998798,0.367293879169788,6.097605888347559
USARG_0145,it is believed Instead of the flag flying in memory of our heritage and our ancestors,pres-be,pp_of_NP,PRON,believe,"pres-be,pp_of_NP",it,0.08227837022674638,0.16274842462433348,3.277613436819116
USARG_0145,Our culture is being eradicated,prog-be,Ø,DEF_NP,eradic,"prog-be,Ø",Our culture,0.27546234582862067,0.9689772176442074,5.259991029008325
USARG_0145,were being punished for what they did,prog-be,pp_for_NP,DEF_NP,punish,"prog-be,pp_for_NP",,0.07790649722056502,0.3023105509775408,inf
USARG_0145,a poll was taken In South Carolina,past-be,pp_in_NP,INDEF_NP,take,"past-be,pp_in_NP",a poll,0.07795273791395943,0.1371968187285686,5.087462841250338
USARG_0145,who were surveyed,past-be,Ø,REL,survey,"past-be,Ø",who,0.4841794374634898,0.9621909840038778,6.5035041626371415
USARG_0145,"the cold blooded mass extermination of Indian men , women and children was executed by soldiers in blue",past-be,by_NP,DEF_NP,execute,"past-be,by_NP","the cold blooded mass extermination of Indian men , women and children",0.3580968433731401,0.7020116335433835,5.087462841250338
USARG_0145,governmental or court action should be undertaken,modal-be,Ø,DEF_NP,undert,"modal-be,Ø",governmental or court action,0.5005414500699238,0.887542413960252,6.864314256313429
USARG_0145,Civil War was fought,past-be,Ø,PROPN,fight,"past-be,Ø",Civil War,0.2282887038097896,0.4520116335433834,6.5035041626371415
USARG_0145,Our government is founded,pres-be,Ø,DEF_NP,found,"pres-be,Ø",Our government,0.08227837022674638,0.16274842462433348,7.18139306478936
USARG_0145,its foundations are laid,pres-be,Ø,PL_NP,lay,"pres-be,Ø",its foundations,0.0610447204840827,0.120261754726127,7.18139306478936
USARG_0145,that was established,past-be,Ø,REL,establ,"past-be,Ø",that,0.22035118702593257,0.413550095081845,6.5035041626371415
USARG_0057,success and hard work have been measured by which,perf-be,by_NP,DEF_NP,measure,"perf-be,by_NP",success and hard work,0.4052919508097663,0.21461463887542415,3.4182958340544896
USARG_0057,They were afforded,past-be,Ø,PRON,afford,"past-be,Ø",They,0.4841794374634898,0.9621909840038778,6.5035041626371415
USARG_0057,all men and women were treated,past-be,Ø,PL_NP,treat,"past-be,Ø",all men and women,0.07708182914193579,0.14400916582205966,6.5035041626371415
USARG_0057,All basic survival needs ( and even wants for that matter ) were provided,past-be,Ø,PL_NP,provide,"past-be,Ø",All basic survival needs ( and even wants for that matter ),0.054880912430597346,0.10504812686102069,6.5035041626371415
USARG_0057,Each of us is measured by some scale of achievement,pres-be,by_NP,PRON,measure,"pres-be,by_NP",Each of us,0.20866725911563525,0.4127484246243335,6.097605888347559
USARG_0135,This example could be looked at,modal-be,pp_at_NP,DEF_NP,look,"modal-be,pp_at_NP",This example,0.316131043914716,0.3161138425316806,2.584962500721156
USARG_0135,All the money was split,past-be,Ø,DEF_NP,split,"past-be,Ø",All the money,0.47840988655336697,0.9520116335433835,6.5035041626371415
USARG_0135,the obvious answer to the problem could be reached,modal-be,Ø,DEF_NP,reach,"modal-be,Ø",the obvious answer to the problem,0.33202131771608134,0.3875424139602521,6.864314256313429
USARG_0135,A little strip joint is viewed as a trashy place with trashy people,pres-be,pp_as_NP,INDEF_NP,view,"pres-be,pp_as_NP",A little strip joint,0.1281675822696181,0.2460817579576668,4.9837880587523955
USARG_0135,a contrast between male athletes and female models could be drawn,modal-be,Ø,INDEF_NP,draw,"modal-be,Ø",a contrast between male athletes and female models,0.3579171298076119,0.48754241396025205,6.864314256313429
USARG_0135,Charles Barkley is hailed as a wonderful icon for children to respect,pres-be,pp_as_NP,PROPN,hail,"pres-be,pp_as_NP",Charles Barkley,0.207520735713901,0.4127484246243335,4.9837880587523955
USARG_0135,Madonna is looked at,pres-be,pp_at_NP,PROPN,look,"pres-be,pp_at_NP",Madonna,0.028884003108433542,0.05560556748147634,3.169925001442312
USARG_0135,the differences between a man and a women are fostered,pres-be,Ø,PL_NP,foster,"pres-be,Ø",the differences between a man and a women,0.46152945145839197,0.920261754726127,7.18139306478936
USARG_0135,The marketing strategy can be reversed,modal-be,Ø,DEF_NP,reverse,"modal-be,Ø",The marketing strategy,0.3832678493823859,0.3875424139602521,6.864314256313429
